time_s,top_V,top_centered_V,top_normalized,bot_V,bot_centered_V,bot_normalized
7.15625e-08,0.2989572831429,-0.008010756823804699,-0.7737675644349056,-0.4017462396296,-0.009269001157029555,-0.9352215846867278
7.17187e-08,0.2889070319943,-0.018061007972404675,-1.7445320657492582,-0.3979773954488,-0.0055001569762295754,-0.5549535959906648
7.1875e-08,0.2939321575686,-0.013035882398104659,-1.2591498150920792,-0.4017462396294,-0.009269001156829548,-0.9352215846665475
7.20312e-08,0.2977010017494,-0.00926703821730468,-0.8951131270919538,-0.4036306617199,-0.011153423247329541,-1.1253555790246692
7.21875e-08,0.2977010017494,-0.00926703821730468,-0.8951131270919538,-0.4030025210231,-0.010525282550529591,-1.0619775809086633
7.23437e-08,0.3014698459301,-0.0054981940366046755,-0.531076439101485,-0.4004899582359,-0.008012719763329568,-0.8084655884446176
7.25e-08,0.2964447203558,-0.010523319610904691,-1.016458689758664,-0.4004899582359,-0.008012719763329568,-0.8084655884446176
7.26562e-08,0.3039824087173,-0.0029856312494047077,-0.28838531376806986,-0.3992336768425,-0.006756438369929563,-0.6817095922327749
7.281249999999999e-08,0.307751252898,0.0007832129312952962,0.07565137422239884,-0.4004899582359,-0.008012719763329568,-0.8084655884446176
7.29687e-08,0.3102638156852,0.0032957757184953196,0.3183424995558194,-0.3998618175393,-0.0073845790667295685,-0.7450875903487864
7.3125e-08,0.3115200970788,0.004552057112095331,0.43968806222252965,-0.3879271443004,0.004550094172170449,0.4590943738251519
7.328119999999999e-08,0.3064949715044,-0.00047306846230465993,-0.04569418844430607,-0.3822738780291,0.010203360443470422,1.0294963568793365
7.34375e-08,0.3027261273237,-0.004241912643004664,-0.4097308764347748,-0.3703392047902,0.02213803368237044,2.233678321053275
7.35937e-08,0.3039824087173,-0.0029856312494047077,-0.28838531376806986,-0.3772487524548,0.015228486017770437,1.536520341797335
7.375e-08,0.3152889412595,0.008320901292795335,0.8037247502129984,-0.3778768931515,0.014600345321070407,1.4731423436914108
7.39062e-08,0.3152889412595,0.008320901292795335,0.8037247502129984,-0.3854145815132,0.007062656959370417,0.712606366289192
7.40625e-08,0.3152889412595,0.008320901292795335,0.8037247502129984,-0.3803894559387,0.01208778253387044,1.2196303512273707
7.42187e-08,0.3165452226531,0.009577182686395291,0.9250703128797033,-0.3854145815132,0.007062656959370417,0.712606366289192
7.4375e-08,0.3178015040467,0.010833464079995303,1.0464158755464135,-0.3816457373323,0.010831501140270428,1.092874354995348
7.45312e-08,0.3140326598659,0.0070646198991953235,0.6823791875462881,-0.3898115663907,0.002665672081870407,0.26896037948720497
7.46875e-08,0.3152889412595,0.008320901292795335,0.8037247502129984,-0.3829020187259,0.009575219746670416,0.966118358763325
7.48437e-08,0.3165452226531,0.009577182686395291,0.9250703128797033,-0.3898115663905,0.002665672082070414,0.26896037950738516
7.5e-08,0.3178015040467,0.010833464079995303,1.0464158755464135,-0.3879271443002,0.004550094172370456,0.45909437384533214
7.51562e-08,0.3265954738017,0.019627433834995323,1.8958348141940613,-0.3910678477841,0.0014093906884704577,0.14220438327536794
7.53125e-08,0.3178015040467,0.010833464079995303,1.0464158755464135,-0.3866708629066,0.005806375565970412,0.5858503700773494
7.54687e-08,0.3152889412595,0.008320901292795335,0.8037247502129984,-0.3885552849968,0.003921953475770457,0.39571637574950097
7.562499999999999e-08,0.3152889412595,0.008320901292795335,0.8037247502129984,-0.3929522698746,-0.00047503140202959093,-0.047929611082759255
7.578119999999999e-08,0.3165452226531,0.009577182686395291,0.9250703128797033,-0.3929522698747,-0.0004750314021295665,-0.04792961109284657
7.59375e-08,0.3140326598659,0.0070646198991953235,0.6823791875462881,-0.3916959884811,0.0007812499914704452,0.07882638513917628
7.609369999999999e-08,0.3178015040466,0.010833464079895327,1.0464158755367567,-0.3898115663905,0.002665672082070414,0.26896037950738516
7.625e-08,0.3152889412595,0.008320901292795335,0.8037247502129984,-0.394208551268,-0.0017313127954295404,-0.17468560729459628
7.64062e-08,0.3115200970788,0.004552057112095331,0.43968806222252965,-0.3967211140553,-0.004243875582729539,-0.4281975997687293
7.65625e-08,0.3140326598659,0.0070646198991953235,0.6823791875462881,-0.3967211140552,-0.004243875582629564,-0.42819759975864197
7.67187e-08,0.3152889412595,0.008320901292795335,0.8037247502129984,-0.4030025210232,-0.010525282550629567,-1.0619775809187506
7.6875e-08,0.3165452226531,0.009577182686395291,0.9250703128797033,-0.4105402093846,-0.018062970912029574,-1.822513558290702
7.70312e-08,0.3102638156852,0.0032957757184953196,0.3183424995558194,-0.415565334959,-0.023088096486429566,-2.3295375432187875
7.71875e-08,0.3115200970788,0.004552057112095331,0.43968806222252965,-0.4030025210232,-0.010525282550629567,-1.0619775809187506
7.73437e-08,0.3140326598659,0.0070646198991953235,0.6823791875462881,-0.4061432245072,-0.01366598603462954,-1.3788675714988021
7.75e-08,0.3152889412595,0.008320901292795335,0.8037247502129984,-0.3992336768424,-0.006756438369829587,-0.6817095922226877
7.76562e-08,0.307751252898,0.0007832129312952962,0.07565137422239884,-0.4004899582361,-0.008012719763529574,-0.8084655884647978
7.78125e-08,0.3090075342916,0.002039494324895308,0.1969969368891091,-0.400489958236,-0.008012719763429543,-0.808465588454705
7.79687e-08,0.3165452226531,0.009577182686395291,0.9250703128797033,-0.4061432245073,-0.013665986034729571,-1.378867571508895
7.812499999999999e-08,0.3152889412595,0.008320901292795335,0.8037247502129984,-0.4030025210231,-0.010525282550529591,-1.0619775809086633
7.82812e-08,0.3165452226531,0.009577182686395291,0.9250703128797033,-0.4067713652038,-0.01429412673122954,-1.4422455695946332
7.843749999999999e-08,0.3203140668338,0.013346026867095295,1.289107000870172,-0.4042588024169,-0.011781563944329554,-1.1887335771608607
7.859369999999999e-08,0.3190577854402,0.012089745473495339,1.1677614382034671,-0.4099120686879,-0.017434830215329544,-1.7591355601847778
7.875e-08,0.3215703482274,0.014602308260695307,1.4104525635368823,-0.4067713652038,-0.01429412673122954,-1.4422455695946332
7.890619999999999e-08,0.3265954738017,0.019627433834995323,1.8958348141940613,-0.4055150838104,-0.01303784533782959,-1.3154895733827963
7.90625e-08,0.3303643179824,0.023396278015695327,2.25987150218453,-0.3954648326618,-0.0029875941892295588,-0.30144160354679933
7.92187e-08,0.3265954738017,0.019627433834995323,1.8958348141940613,-0.3998618175392,-0.007384579066629593,-0.7450875903386991
7.9375e-08,0.3240829110146,0.01711487104789533,1.6531436888703028,-0.3967211140554,-0.0042438755828295704,-0.4281975997788222
